pond_id,region,date_of_data_collection,time_of_data_collection,type,do_(mg_l),ph,temp_(in_°c),ammonia—nh3_(mg_l),ammonia—tan_(nh3_n)_(mg_l),ammonia—tan_(nh3)_(mg_l),tds_(ppt),turbidity_(in_cm),feed_amount_(kg),stocking_density_(per_acre),species,weight,is_wq_in_range?,measurement_datetime
ara2_98d96403,Nellore,10/08/2022,17:22,Evening,8.7,8.09,30.9,,0.09,,0.89,38.0,70.0,3000.0,,,Yes,2022-10-08 17:22:00
ara2_7ed0eacc,Nellore,10/08/2022,17:15,Evening,9.0,8.06,30.9,,0.04,,0.93,36.0,60.0,3700.0,,,Yes,2022-10-08 17:15:00
ara2_6f5cd71e,Nellore,10/08/2022,17:01,Evening,9.3,8.02,30.9,,0.02,,0.93,41.0,70.0,2630.0,,,Yes,2022-10-08 17:01:00
ara2_9d4fb0a0,Nellore,10/08/2022,16:40,Evening,8.5,8.18,30.2,,0.0,,0.97,34.0,40.0,3000.0,,,Yes,2022-10-08 16:40:00
ara2_cf4e9f1b,Nellore,10/08/2022,16:10,Evening,8.8,8.0,30.2,,0.0,,0.82,37.0,30.0,,,,Yes,2022-10-08 16:10:00
ara2_0d53cd07,Nellore,10/08/2022,07:50,Morning,4.7,8.13,29.2,,0.02,,0.94,39.0,35.0,3000.0,,,Yes,2022-10-08 07:50:00
ara2_98d96403,Nellore,10/08/2022,07:35,Morning,3.7,7.25,29.0,,0.09,,1.02,38.0,70.0,3000.0,,,Yes,2022-10-08 07:35:00
ara2_7ed0eacc,Nellore,10/08/2022,07:20,Morning,3.7,7.95,29.4,,0.04,,1.0,36.0,60.0,3700.0,,,Yes,2022-10-08 07:20:00
ara2_6f5cd71e,Nellore,10/08/2022,06:55,Morning,4.0,7.89,29.4,,0.02,,1.0,41.0,70.0,2630.0,,,Yes,2022-10-08 06:55:00
ara2_9d4fb0a0,Nellore,10/08/2022,06:35,Morning,3.9,7.19,28.9,,0.0,,0.87,34.0,40.0,3000.0,,,Yes,2022-10-08 06:35:00
ara2_cf4e9f1b,Nellore,10/08/2022,06:10,Morning,3.9,7.25,29.0,,0.0,,0.77,37.0,30.0,,,,Yes,2022-10-08 06:10:00
ara2_dedca16a,Nellore,10/07/2022,17:55,Evening,8.5,8.11,29.7,,0.09,,0.87,34.0,180.0,2500.0,,,Yes,2022-10-07 17:55:00
ara2_3587929e,Nellore,10/07/2022,17:01,Evening,8.5,8.09,30.5,,0.07,,0.98,35.0,35.0,2250.0,,,Yes,2022-10-07 17:01:00
ara2_237abe57,Nellore,10/07/2022,16:45,Evening,8.8,8.21,30.4,,0.0,,1.15,35.0,35.0,3000.0,,,Yes,2022-10-07 16:45:00
ara2_bd12b267,Nellore,10/07/2022,16:30,Evening,8.4,7.82,30.3,,0.01,,1.14,38.0,60.0,2500.0,,,Yes,2022-10-07 16:30:00
ara2_dedca16a,Nellore,10/07/2022,08:05,Morning,4.0,7.75,27.2,,0.09,,0.86,34.0,180.0,2500.0,,,Yes,2022-10-07 08:05:00
ara2_3587929e,Nellore,10/07/2022,07:05,Morning,3.6,7.03,27.8,,0.07,,0.98,35.0,35.0,2250.0,,,Yes,2022-10-07 07:05:00
ara2_237abe57,Nellore,10/07/2022,06:37,Morning,3.5,7.72,28.1,,0.0,,1.14,35.0,35.0,3000.0,,,Yes,2022-10-07 06:37:00
ara2_bd12b267,Nellore,10/07/2022,06:15,Morning,4.2,7.54,28.1,,0.01,,1.14,38.0,60.0,2500.0,,,Yes,2022-10-07 06:15:00
ara2_061a901a,Eluru,10/06/2022,17:25,Evening,1.9,7.99,29.1,,,,1.69,28.0,1320.0,2100.0,,,No,2022-10-06 17:25:00
ara2_64aa484e,Eluru,10/06/2022,17:10,Evening,9.5,8.34,29.6,,,,1.75,28.0,180.0,1823.0,,,Yes,2022-10-06 17:10:00
ara2_09faa72c,Eluru,10/06/2022,16:55,Evening,5.7,8.15,27.9,,,,2.06,27.0,1200.0,3500.0,,,No,2022-10-06 16:55:00
ara2_9ea43968,Eluru,10/06/2022,16:40,Evening,6.1,8.07,28.2,,,,3.14,27.0,660.0,1882.0,,,No,2022-10-06 16:40:00
ara2_78cbfd0d,Nellore,10/06/2022,16:20,Evening,8.5,8.41,29.3,,0.02,,1.0,21.0,100.0,2800.0,,,Yes,2022-10-06 16:20:00
ara2_061a901a,Eluru,10/06/2022,07:25,Morning,2.3,8.1,28.6,,,,1.7,26.0,1320.0,2100.0,,,No,2022-10-06 07:25:00
ara2_78cbfd0d,Nellore,10/06/2022,07:20,Morning,4.2,7.54,27.7,,0.02,,1.39,21.0,100.0,2800.0,,,Yes,2022-10-06 07:20:00
ara2_64aa484e,Eluru,10/06/2022,07:07,Morning,5.5,8.18,28.4,,,,1.78,25.0,180.0,1823.0,,,No,2022-10-06 07:07:00
ara2_09faa72c,Eluru,10/06/2022,06:40,Morning,2.5,8.05,28.4,,,,2.06,25.0,1200.0,3500.0,,,No,2022-10-06 06:40:00
ara2_9ea43968,Eluru,10/06/2022,06:30,Morning,2.8,8.29,28.1,,,,3.2,23.0,660.0,1882.0,,,No,2022-10-06 06:30:00
ara2_01463d19,Eluru,10/04/2022,17:22,Evening,5.9,8.41,31.4,,0.1,,0.874,56.0,20.0,3333.0,,,No,2022-10-04 17:22:00
ara2_a2f19fe6,Eluru,10/04/2022,17:12,Evening,5.2,8.39,31.3,,0.02,,0.809,33.0,80.0,3000.0,,,No,2022-10-04 17:12:00
ara2_38a721f5,Eluru,10/04/2022,17:11,Evening,5.8,9.01,31.3,,0.02,,0.657,26.0,120.0,1846.0,,,No,2022-10-04 17:11:00
ara2_9eefff29,Eluru,10/04/2022,17:11,Evening,6.0,9.01,31.3,,0.08,,0.658,28.0,60.0,10050.0,,,No,2022-10-04 17:11:00
ara2_38a721f5,Eluru,10/04/2022,08:24,Morning,3.1,8.54,30.2,,0.02,,0.575,26.0,120.0,1846.0,,,No,2022-10-04 08:24:00
ara2_93628934,Eluru,10/04/2022,08:14,Morning,3.2,8.14,29.9,,0.09,,0.391,58.0,40.0,6000.0,,,No,2022-10-04 08:14:00
ara2_9eefff29,Eluru,10/04/2022,07:50,Morning,2.9,8.38,30.5,,0.08,,0.669,28.0,60.0,2800.0,,,No,2022-10-04 07:50:00
ara2_a2f19fe6,Eluru,10/04/2022,07:11,Morning,3.7,7.94,30.5,,0.02,,0.813,33.0,80.0,2800.0,,,Yes,2022-10-04 07:11:00
ara2_01463d19,Eluru,10/04/2022,07:04,Morning,3.9,7.97,30.7,,0.1,,0.871,56.0,20.0,3322.0,,,No,2022-10-04 07:04:00
ara2_29660d32,Eluru,09/30/2022,17:18,Evening,4.0,8.49,32.5,,0.45,,2.443,28.0,,2000.0,,,No,2022-09-30 17:18:00
ara2_469c3f4d,Eluru,09/30/2022,17:11,Evening,5.4,8.33,32.6,,0.36,,2.007,28.0,,5000.0,,,No,2022-09-30 17:11:00
ara2_044398f2,Eluru,09/30/2022,17:00,Evening,3.7,8.44,31.9,,0.58,,2.214,28.0,,1923.0,,,No,2022-09-30 17:00:00
ara2_e38b9ac3,Nellore,09/30/2022,16:50,Evening,8.7,8.29,28.5,,0.07,,0.89,38.0,40.0,4200.0,,,Yes,2022-09-30 16:50:00
ara2_65d75ab9,Eluru,09/30/2022,16:45,Evening,4.1,8.63,31.8,,0.44,,0.819,27.0,1200.0,2000.0,,,No,2022-09-30 16:45:00
ara2_5a3d15dd,Nellore,09/30/2022,16:05,Evening,8.7,8.45,27.8,,,,0.89,38.0,30.0,,,,Yes,2022-09-30 16:05:00
ara2_65d75ab9,Eluru,09/30/2022,08:19,Morning,2.7,8.5,30.9,,0.29,,0.817,25.0,1200.0,2000.0,,,No,2022-09-30 08:19:00
ara2_29660d32,Eluru,09/30/2022,08:09,Morning,2.6,8.38,30.4,,0.27,,2.443,24.0,,2000.0,,,No,2022-09-30 08:09:00
ara2_469c3f4d,Eluru,09/30/2022,07:50,Morning,2.4,8.04,31.3,,0.45,,2.012,24.0,,5000.0,,,No,2022-09-30 07:50:00
ara2_044398f2,Eluru,09/30/2022,07:29,Morning,2.3,8.37,31.2,,0.39,,2.213,23.0,,1923.0,,,No,2022-09-30 07:29:00
ara2_e38b9ac3,Nellore,09/30/2022,07:25,Morning,4.0,8.03,27.7,,0.07,,0.68,38.0,40.0,4200.0,,,Yes,2022-09-30 07:25:00
ara2_5a3d15dd,Nellore,09/30/2022,06:15,Morning,3.8,8.08,26.9,,,,0.87,38.0,30.0,,,,Yes,2022-09-30 06:15:00
ara2_09faa72c,Eluru,09/29/2022,17:23,Evening,8.9,8.62,30.8,,,,2.008,28.0,1200.0,3500.0,,,No,2022-09-29 17:23:00
ara2_09faa72c,Eluru,09/29/2022,07:56,Morning,4.3,8.46,29.4,,,,2.005,23.0,1200.0,3500.0,,,Yes,2022-09-29 07:56:00
ara2_51ee6ab1,Nellore,09/27/2022,17:05,Evening,8.5,8.41,32.5,,0.47,,1.96,38.0,80.0,2400.0,,,Yes,2022-09-27 17:05:00
ara2_f1a474ab,Nellore,09/27/2022,16:50,Evening,9.0,8.39,31.9,,0.06,,0.81,20.0,30.0,3714.0,,,Yes,2022-09-27 16:50:00
ara2_37556c00,Nellore,09/27/2022,16:30,Evening,8.4,8.41,32.7,,0.16,,1.33,33.0,30.0,900.0,,,Yes,2022-09-27 16:30:00
ara2_bbfca80b,Nellore,09/27/2022,16:20,Evening,8.5,7.97,31.8,,0.44,,1.36,33.0,30.0,900.0,,,Yes,2022-09-27 16:20:00
ara2_5a3d15dd,Nellore,09/27/2022,16:05,Evening,9.8,7.95,30.5,,0.04,,0.83,38.0,30.0,,,,Yes,2022-09-27 16:05:00
ara2_51ee6ab1,Nellore,09/27/2022,07:35,Morning,3.4,7.71,29.3,,0.47,,1.22,38.0,80.0,2400.0,,,Yes,2022-09-27 07:35:00
ara2_f1a474ab,Nellore,09/27/2022,07:20,Morning,3.5,7.67,29.1,,0.06,,1.05,20.0,30.0,3714.0,,,Yes,2022-09-27 07:20:00
ara2_37556c00,Nellore,09/27/2022,07:05,Morning,3.8,7.4,30.1,,0.16,,1.32,33.0,30.0,900.0,,,Yes,2022-09-27 07:05:00
ara2_bbfca80b,Nellore,09/27/2022,06:55,Morning,3.7,6.62,30.3,,0.44,,1.38,33.0,30.0,900.0,,,Yes,2022-09-27 06:55:00
ara2_5a3d15dd,Nellore,09/27/2022,06:40,Morning,6.4,7.63,29.1,,0.04,,0.83,38.0,30.0,,,,No,2022-09-27 06:40:00
ara2_725e7f3b,Eluru,09/22/2022,17:15,Evening,7.7,8.61,30.3,,,,1.738,25.0,600.0,2200.0,,,No,2022-09-22 17:15:00
ara2_cd998399,Eluru,09/22/2022,17:04,Evening,3.9,8.38,30.0,,,,1.659,25.0,1200.0,2200.0,,,No,2022-09-22 17:04:00
ara2_cf6f1332,Eluru,09/22/2022,16:55,Evening,8.5,8.75,30.2,,,,1.407,24.0,850.0,2300.0,,,No,2022-09-22 16:55:00
ara2_725e7f3b,Eluru,09/22/2022,08:00,Morning,3.5,8.43,29.6,,,,1.716,25.0,600.0,2200.0,,,Yes,2022-09-22 08:00:00
ara2_cd998399,Eluru,09/22/2022,07:53,Morning,3.0,8.35,29.6,,,,1.666,25.0,1200.0,2200.0,,,Yes,2022-09-22 07:53:00
ara2_cf6f1332,Eluru,09/22/2022,07:38,Morning,4.9,8.68,29.7,,,,1.421,24.0,850.0,2300.0,,,No,2022-09-22 07:38:00
ara2_ff85ba57,Eluru,09/21/2022,17:49,Evening,4.8,8.29,29.9,,,,1.268,27.0,1800.0,2100.0,,,No,2022-09-21 17:49:00
ara2_061a901a,Eluru,09/21/2022,17:38,Evening,5.0,8.29,29.8,,,,1.476,26.0,1320.0,2100.0,,,No,2022-09-21 17:38:00
ara2_bf22ac2f,Nellore,09/21/2022,17:35,Evening,8.8,8.05,29.9,,0.0,,0.63,31.0,800.0,3636.0,,,Yes,2022-09-21 17:35:00
ara2_8a429bf1,Nellore,09/21/2022,17:20,Evening,10.1,7.85,30.0,,0.0,,0.81,34.0,680.0,3333.0,,,Yes,2022-09-21 17:20:00
ara2_9ea43968,Eluru,09/21/2022,17:14,Evening,8.5,8.55,30.6,,,,3.195,28.0,660.0,1882.0,,,No,2022-09-21 17:14:00
ara2_9305b036,Eluru,09/21/2022,17:09,Evening,10.9,8.61,31.4,,,,2.691,27.0,250.0,5300.0,,,No,2022-09-21 17:09:00
ara2_b77a0d03,Nellore,09/21/2022,17:01,Evening,8.9,7.77,29.7,,0.0,,0.84,26.0,850.0,3700.0,,,Yes,2022-09-21 17:01:00
ara2_6ea8e528,Nellore,09/21/2022,16:30,Evening,8.5,7.89,31.2,,0.01,,0.78,33.0,120.0,2285.0,,,Yes,2022-09-21 16:30:00
ara2_061a901a,Eluru,09/21/2022,08:00,Morning,3.9,8.27,29.5,,,,1.442,22.0,1320.0,2100.0,,,Yes,2022-09-21 08:00:00
ara2_9ea43968,Eluru,09/21/2022,07:50,Morning,3.4,8.43,29.2,,,,3.193,24.0,660.0,1882.0,,,Yes,2022-09-21 07:50:00
ara2_9305b036,Eluru,09/21/2022,07:46,Morning,3.7,8.36,29.3,,,,2.688,24.0,250.0,5300.0,,,Yes,2022-09-21 07:46:00
ara2_6ea8e528,Nellore,09/21/2022,07:25,Morning,4.2,7.58,30.3,,0.01,,0.71,33.0,120.0,2285.0,,,Yes,2022-09-21 07:25:00
ara2_ff85ba57,Eluru,09/21/2022,07:18,Morning,2.5,8.14,29.0,,,,1.426,24.0,1800.0,2100.0,,,No,2022-09-21 07:18:00
ara2_bf22ac2f,Nellore,09/21/2022,07:01,Morning,4.3,8.0,28.9,,0.0,,0.62,31.0,800.0,3636.0,,,Yes,2022-09-21 07:01:00
ara2_8a429bf1,Nellore,09/21/2022,06:45,Morning,4.5,7.66,29.0,,0.0,,0.66,34.0,680.0,3333.0,,,Yes,2022-09-21 06:45:00
ara2_b77a0d03,Nellore,09/21/2022,06:21,Morning,4.4,7.7,29.6,,0.0,,0.65,26.0,850.0,3700.0,,,Yes,2022-09-21 06:21:00
ara2_01463d19,Eluru,09/20/2022,17:24,Evening,9.7,8.47,31.6,,,,0.828,25.0,,10000.0,,,Yes,2022-09-20 17:24:00
ara2_b8f28481,Eluru,09/20/2022,17:13,Evening,9.5,8.22,31.1,,,,0.409,23.0,400.0,2622.0,,,Yes,2022-09-20 17:13:00
ara2_0d53cd07,Nellore,09/20/2022,17:10,Evening,8.7,7.78,31.7,,,,0.96,34.0,35.0,3000.0,,,Yes,2022-09-20 17:10:00
ara2_6f5cd71e,Nellore,09/20/2022,16:55,Evening,10.3,8.02,32.8,,,,0.92,41.0,70.0,2630.0,,,Yes,2022-09-20 16:55:00
ara2_bd12b267,Nellore,09/20/2022,16:40,Evening,9.6,7.93,32.4,,,,0.92,36.0,45.0,2500.0,,,Yes,2022-09-20 16:40:00
ara2_01463d19,Eluru,09/20/2022,07:41,Morning,3.3,7.73,29.8,,,,0.834,25.0,,10000.0,,,Yes,2022-09-20 07:41:00
ara2_b8f28481,Eluru,09/20/2022,07:24,Morning,3.3,7.23,28.9,,,,0.408,23.0,400.0,2622.0,,,Yes,2022-09-20 07:24:00
ara2_0d53cd07,Nellore,09/20/2022,07:05,Morning,4.1,7.83,29.8,,,,0.9,34.0,35.0,3000.0,,,Yes,2022-09-20 07:05:00
ara2_6f5cd71e,Nellore,09/20/2022,06:45,Morning,3.7,7.56,29.8,,,,0.93,41.0,70.0,2630.0,,,Yes,2022-09-20 06:45:00
ara2_bd12b267,Nellore,09/20/2022,06:20,Morning,4.1,7.47,29.8,,,,0.93,36.0,45.0,2500.0,,,Yes,2022-09-20 06:20:00
ara2_308ec37e,Nellore,09/19/2022,17:35,Evening,8.4,7.95,31.4,,0.0,,1.39,33.0,350.0,3846.0,,,Yes,2022-09-19 17:35:00
ara2_6c015433,Nellore,09/19/2022,17:20,Evening,8.4,7.96,31.4,,0.01,,1.48,31.0,330.0,3333.0,,,Yes,2022-09-19 17:20:00
ara2_ea9c93a5,Nellore,09/19/2022,17:15,Evening,8.9,7.94,30.6,,0.02,,1.29,38.0,100.0,3090.0,,,Yes,2022-09-19 17:15:00
ara2_c5671cf4,Nellore,09/19/2022,16:55,Evening,8.5,7.77,31.8,,0.04,,1.98,34.0,340.0,3333.0,,,Yes,2022-09-19 16:55:00
ara2_308ec37e,Nellore,09/19/2022,07:40,Morning,3.3,7.58,29.7,,0.0,,1.4,33.0,350.0,3846.0,,,Yes,2022-09-19 07:40:00
ara2_6c015433,Nellore,09/19/2022,07:20,Morning,3.7,7.61,29.5,,0.01,,1.41,31.0,330.0,3333.0,,,Yes,2022-09-19 07:20:00
ara2_ea9c93a5,Nellore,09/19/2022,06:55,Morning,4.1,7.42,29.8,,0.02,,1.26,38.0,100.0,3090.0,,,Yes,2022-09-19 06:55:00
ara2_c5671cf4,Nellore,09/19/2022,06:30,Morning,3.3,7.32,31.1,,0.04,,1.94,34.0,340.0,3333.0,,,Yes,2022-09-19 06:30:00
ara2_e6feb688,Eluru,09/18/2022,17:47,Evening,6.5,8.88,32.9,,,,0.359,23.0,,2500.0,,,No,2022-09-18 17:47:00
ara2_d53b776c,Eluru,09/18/2022,17:26,Evening,7.5,8.39,32.4,,,,0.922,16.0,120.0,2600.0,,,No,2022-09-18 17:26:00
ara2_38a721f5,Eluru,09/18/2022,17:02,Evening,7.9,8.91,32.8,,,,0.574,25.0,,1846.0,,,No,2022-09-18 17:02:00
ara2_e6feb688,Eluru,09/18/2022,07:55,Morning,3.2,8.23,31.6,,,,0.364,23.0,,2500.0,,,Yes,2022-09-18 07:55:00
ara2_d53b776c,Eluru,09/18/2022,07:27,Morning,4.4,8.0,31.2,,,,0.921,16.0,120.0,2600.0,,,No,2022-09-18 07:27:00
ara2_38a721f5,Eluru,09/18/2022,06:58,Morning,4.3,8.43,31.1,,,,0.581,25.0,,1846.0,,,Yes,2022-09-18 06:58:00
ara2_8a6b6eb2,Eluru,09/16/2022,18:30,Evening,8.8,8.74,32.1,,,,0.736,38.0,12.0,,,,No,2022-09-16 18:30:00
ara2_93628934,Eluru,09/16/2022,18:28,Evening,8.3,8.43,32.6,,,,0.84,34.0,12.0,,,,Yes,2022-09-16 18:28:00
ara2_20dd0295,Eluru,09/16/2022,18:18,Evening,9.1,8.81,32.3,,,,0.688,23.0,,,"Rohu (Labeo rohita), Catla (Catla catla)",,No,2022-09-16 18:18:00
ara2_60dd3e14,Eluru,09/16/2022,18:18,Evening,9.1,8.81,32.3,,,,0.688,13.0,,3500.0,,,No,2022-09-16 18:18:00
ara2_cf4e9f1b,Nellore,09/16/2022,17:25,Evening,8.7,7.76,32.4,,0.0,,0.96,34.0,,,,,Yes,2022-09-16 17:25:00
ara2_6f5cd71e,Nellore,09/16/2022,17:10,Evening,6.8,7.66,32.2,,0.03,,1.09,41.0,70.0,2630.0,,,No,2022-09-16 17:10:00
ara2_bd12b267,Nellore,09/16/2022,16:40,Evening,7.1,7.85,31.9,,0.0,,1.08,36.0,45.0,2500.0,,,No,2022-09-16 16:40:00
ara2_8a6b6eb2,Eluru,09/16/2022,07:27,Morning,5.8,8.5,29.5,,,,0.82,38.0,12.0,,,,No,2022-09-16 07:27:00
ara2_93628934,Eluru,09/16/2022,07:24,Morning,4.9,8.29,29.8,,,,0.836,34.0,12.0,,,,Yes,2022-09-16 07:24:00
ara2_cf4e9f1b,Nellore,09/16/2022,07:20,Morning,3.7,7.44,29.9,,0.0,,0.86,34.0,,,,,Yes,2022-09-16 07:20:00
ara2_20dd0295,Eluru,09/16/2022,07:07,Morning,4.6,8.65,29.8,,,,0.668,23.0,,,,,No,2022-09-16 07:07:00
ara2_60dd3e14,Eluru,09/16/2022,07:05,Morning,4.7,8.24,29.7,,,,0.693,13.0,,3500.0,,,No,2022-09-16 07:05:00
ara2_6f5cd71e,Nellore,09/16/2022,06:50,Morning,3.3,7.47,29.7,,0.03,,1.1,41.0,70.0,2630.0,,,Yes,2022-09-16 06:50:00
ara2_bd12b267,Nellore,09/16/2022,06:30,Morning,3.8,7.67,29.8,,0.0,,0.9,36.0,45.0,2500.0,,,Yes,2022-09-16 06:30:00
ara2_a2f19fe6,Eluru,09/15/2022,18:12,Evening,8.5,8.37,30.7,,,,0.776,26.0,,2875.0,,,Yes,2022-09-15 18:12:00
ara2_9eefff29,Eluru,09/15/2022,17:40,Evening,9.4,8.66,31.0,,,,0.661,24.0,180.0,10050.0,,,No,2022-09-15 17:40:00
ara2_9d4fb0a0,Nellore,09/15/2022,17:25,Evening,9.3,7.78,30.8,,0.0,,1.17,39.0,30.0,3000.0,,,Yes,2022-09-15 17:25:00
ara2_78cbfd0d,Nellore,09/15/2022,17:05,Evening,8.7,7.82,30.7,,0.03,,1.29,34.0,100.0,2800.0,,,Yes,2022-09-15 17:05:00
ara2_237abe57,Nellore,09/15/2022,16:45,Evening,9.8,7.73,31.4,,0.0,,1.27,38.0,15.0,3000.0,,,Yes,2022-09-15 16:45:00
ara2_bddfa227,Nellore,09/15/2022,16:30,Evening,8.4,7.77,30.7,,0.0,,1.21,33.0,30.0,1550.0,,,Yes,2022-09-15 16:30:00
ara2_a2f19fe6,Eluru,09/15/2022,08:00,Morning,6.6,8.23,29.9,,,,0.765,26.0,,2875.0,,,No,2022-09-15 08:00:00
ara2_9d4fb0a0,Nellore,09/15/2022,07:32,Morning,3.8,7.52,29.6,,0.0,,1.19,39.0,30.0,3000.0,,,Yes,2022-09-15 07:32:00
ara2_9eefff29,Eluru,09/15/2022,07:27,Morning,4.9,7.97,30.0,,,,0.664,23.0,180.0,10050.0,,,Yes,2022-09-15 07:27:00
ara2_237abe57,Nellore,09/15/2022,07:15,Morning,4.3,7.51,29.7,,0.0,,1.37,38.0,15.0,3000.0,,,Yes,2022-09-15 07:15:00
ara2_bddfa227,Nellore,09/15/2022,06:50,Morning,3.7,7.58,29.5,,0.0,,1.29,33.0,30.0,1550.0,,,Yes,2022-09-15 06:50:00
ara2_78cbfd0d,Nellore,09/15/2022,06:25,Morning,3.8,7.67,29.7,,0.03,,1.32,34.0,100.0,2800.0,,,Yes,2022-09-15 06:25:00
ara2_3587929e,Nellore,09/14/2022,17:40,Evening,8.6,7.67,31.7,,0.0,,0.82,34.0,30.0,2250.0,,,Yes,2022-09-14 17:40:00
ara2_09faa72c,Eluru,09/14/2022,17:17,Evening,8.1,8.78,30.1,,0.7,,2.813,23.0,1200.0,3500.0,,,No,2022-09-14 17:17:00
ara2_039a9ccb,Nellore,09/14/2022,17:15,Evening,8.4,7.85,31.8,,0.03,,0.96,35.0,30.0,480.0,,,Yes,2022-09-14 17:15:00
ara2_0d53cd07,Nellore,09/14/2022,16:51,Evening,6.7,7.88,32.2,,0.01,,0.9,34.0,35.0,3000.0,,,No,2022-09-14 16:51:00
ara2_98d96403,Nellore,09/14/2022,16:45,Evening,8.5,7.65,32.0,,0.0,,1.14,37.0,35.0,3000.0,,,Yes,2022-09-14 16:45:00
ara2_09faa72c,Eluru,09/14/2022,07:53,Morning,2.7,8.63,29.2,,0.53,,2.811,23.0,1200.0,3500.0,,,No,2022-09-14 07:53:00
ara2_0d53cd07,Nellore,09/14/2022,07:30,Morning,3.5,7.69,30.3,,0.01,,0.91,34.0,35.0,3000.0,,,Yes,2022-09-14 07:30:00
ara2_98d96403,Nellore,09/14/2022,07:15,Morning,4.3,7.69,30.1,,0.0,,1.14,37.0,35.0,3000.0,,,Yes,2022-09-14 07:15:00
ara2_039a9ccb,Nellore,09/14/2022,06:50,Morning,4.0,7.59,30.1,,0.03,,0.67,35.0,30.0,480.0,,,Yes,2022-09-14 06:50:00
ara2_3587929e,Nellore,09/14/2022,06:35,Morning,3.6,7.46,30.3,,0.0,,0.92,34.0,30.0,2250.0,,,Yes,2022-09-14 06:35:00
ara2_a2d65cb4,Eluru,09/13/2022,18:02,Evening,9.6,8.8,30.2,,0.45,,1.129,27.0,1200.0,2000.0,,,No,2022-09-13 18:02:00
ara2_29660d32,Eluru,09/13/2022,17:48,Evening,8.0,8.54,30.0,,0.88,,3.422,28.0,1000.0,2000.0,,,No,2022-09-13 17:48:00
ara2_469c3f4d,Eluru,09/13/2022,17:36,Evening,5.5,8.24,30.3,,0.46,,2.805,23.0,720.0,5000.0,,,No,2022-09-13 17:36:00
ara2_044398f2,Eluru,09/13/2022,17:21,Evening,8.9,8.48,30.4,,1.02,,3.09,28.0,350.0,2076.0,,,No,2022-09-13 17:21:00
ara2_e38b9ac3,Nellore,09/13/2022,16:30,Evening,9.3,7.99,29.6,,0.03,,0.74,36.0,40.0,4200.0,,,Yes,2022-09-13 16:30:00
ara2_a00174c4,Nellore,09/13/2022,16:20,Evening,9.4,7.97,29.4,,0.02,,0.79,34.0,120.0,4000.0,,,Yes,2022-09-13 16:20:00
ara2_dedca16a,Nellore,09/13/2022,16:10,Evening,8.5,8.02,29.4,,0.01,,0.86,35.0,120.0,2500.0,,,Yes,2022-09-13 16:10:00
ara2_469c3f4d,Eluru,09/13/2022,08:28,Morning,1.5,8.12,28.7,,0.27,,2.806,25.0,720.0,5000.0,,,No,2022-09-13 08:28:00
ara2_044398f2,Eluru,09/13/2022,08:11,Morning,1.8,8.41,28.8,,0.58,,3.091,23.0,350.0,2076.0,,,No,2022-09-13 08:11:00
ara2_29660d32,Eluru,09/13/2022,07:55,Morning,1.3,8.34,28.7,,0.44,,3.419,23.0,1000.0,2000.0,,,No,2022-09-13 07:55:00
ara2_a2d65cb4,Eluru,09/13/2022,07:41,Morning,4.4,8.29,28.6,,0.32,,1.119,23.0,1200.0,2000.0,,,Yes,2022-09-13 07:41:00
ara2_e38b9ac3,Nellore,09/13/2022,07:05,Morning,4.1,7.32,28.6,,0.03,,0.72,36.0,40.0,4200.0,,,Yes,2022-09-13 07:05:00
ara2_a00174c4,Nellore,09/13/2022,06:45,Morning,4.3,7.38,28.3,,0.02,,0.76,34.0,120.0,4000.0,,,Yes,2022-09-13 06:45:00
ara2_dedca16a,Nellore,09/13/2022,06:20,Morning,4.4,7.23,28.4,,0.01,,0.82,35.0,120.0,2500.0,,,Yes,2022-09-13 06:20:00
ara2_5a3d15dd,Nellore,09/12/2022,17:40,Evening,9.4,8.03,28.6,,0.0,,0.87,36.0,,,,,Yes,2022-09-12 17:40:00
ara2_51ee6ab1,Nellore,09/12/2022,17:20,Evening,9.6,8.05,29.7,,0.0,,1.19,39.0,80.0,3000.0,,,Yes,2022-09-12 17:20:00
ara2_f1a474ab,Nellore,09/12/2022,17:01,Evening,8.5,7.99,29.5,,0.0,,0.97,31.0,30.0,3714.0,,,Yes,2022-09-12 17:01:00
ara2_37556c00,Nellore,09/12/2022,16:20,Evening,8.8,7.93,29.7,,0.04,,1.29,31.0,30.0,900.0,,,Yes,2022-09-12 16:20:00
ara2_bbfca80b,Nellore,09/12/2022,16:05,Evening,8.5,7.57,29.5,,0.03,,1.24,34.0,30.0,900.0,,,Yes,2022-09-12 16:05:00
ara2_5a3d15dd,Nellore,09/12/2022,07:50,Morning,3.5,7.68,27.5,,0.0,,0.84,36.0,,,,,Yes,2022-09-12 07:50:00
ara2_51ee6ab1,Nellore,09/12/2022,07:35,Morning,4.8,7.46,28.6,,0.0,,1.17,39.0,80.0,3000.0,,,Yes,2022-09-12 07:35:00
ara2_f1a474ab,Nellore,09/12/2022,07:15,Morning,4.6,7.56,28.0,,0.0,,0.96,31.0,30.0,3714.0,,,Yes,2022-09-12 07:15:00
ara2_37556c00,Nellore,09/12/2022,06:55,Morning,4.3,7.43,28.7,,0.04,,1.24,31.0,30.0,900.0,,,Yes,2022-09-12 06:55:00
